id,datetime,route_name,direction,destination,line_name,description
15780330,2026-05-08 12:15:00+02,60,"",Gedling,60,Nottingham - Gedling
15796697,2026-05-08 12:53:00+02,60,"",Nottingham,60,Nottingham - Gedling
15812225,2026-05-08 13:25:00+02,60,"",Gedling,60,Nottingham - Gedling
15830419,2026-05-08 14:03:00+02,60,"",Nottingham,60,Nottingham - Gedling
15843118,2026-05-08 14:35:00+02,60,"",Gedling,60,Nottingham - Gedling
15859067,2026-05-08 15:13:00+02,60,"",Nottingham,60,Nottingham - Gedling
15874201,2026-05-08 15:45:00+02,60,"",Gedling,60,Nottingham - Gedling
15892254,2026-05-08 16:21:00+02,60,"",Nottingham,60,Nottingham - Gedling
15910692,2026-05-08 16:55:00+02,60,"",Gedling,60,Nottingham - Gedling
15927027,2026-05-08 17:33:00+02,60,"",Nottingham,60,Nottingham - Gedling
15942643,2026-05-08 18:05:00+02,60,"",Gedling,60,Nottingham - Gedling
15958246,2026-05-08 18:43:00+02,60,"",Nottingham,60,Nottingham - Gedling
15970070,2026-05-08 19:15:00+02,60,"",Gedling,60,Nottingham - Gedling
15979919,2026-05-08 19:43:00+02,60,"",Nottingham,60,Nottingham - Gedling
15988222,2026-05-08 20:15:00+02,60,"",Gedling,60,Nottingham - Gedling
15997264,2026-05-08 20:43:00+02,60,"",Nottingham,60,Nottingham - Gedling
16003487,2026-05-08 21:15:00+02,60,"",Gedling,60,Nottingham - Gedling
16011656,2026-05-08 21:43:00+02,60,"",Nottingham,60,Nottingham - Gedling
16076503,2026-05-09 07:14:00+02,60,"",Nottingham,60,Nottingham - Gedling
16082081,2026-05-09 07:45:00+02,60,"",Gedling,60,Nottingham - Gedling
16089493,2026-05-09 08:12:00+02,60,"",Nottingham,60,Nottingham - Gedling
16098613,2026-05-09 08:45:00+02,60,"",Gedling,60,Nottingham - Gedling
16108435,2026-05-09 09:11:00+02,60,"",Nottingham,60,Nottingham - Gedling
16119846,2026-05-09 09:45:00+02,60,"",Gedling,60,Nottingham - Gedling
16132397,2026-05-09 10:11:00+02,60,"",Nottingham,60,Nottingham - Gedling
16145972,2026-05-09 10:45:00+02,60,"",Gedling,60,Nottingham - Gedling
16162661,2026-05-09 11:23:00+02,60,"",Nottingham,60,Nottingham - Gedling
16176528,2026-05-09 11:55:00+02,60,"",Gedling,60,Nottingham - Gedling
16192546,2026-05-09 12:33:00+02,60,"",Nottingham,60,Nottingham - Gedling
16205036,2026-05-09 13:05:00+02,60,"",Gedling,60,Nottingham - Gedling
16222660,2026-05-09 13:43:00+02,60,"",Nottingham,60,Nottingham - Gedling
16232728,2026-05-09 14:15:00+02,60,"",Gedling,60,Nottingham - Gedling
16250337,2026-05-09 14:53:00+02,60,"",Nottingham,60,Nottingham - Gedling
16263172,2026-05-09 15:25:00+02,60,"",Gedling,60,Nottingham - Gedling
16281914,2026-05-09 16:03:00+02,60,"",Nottingham,60,Nottingham - Gedling
16293406,2026-05-09 16:35:00+02,60,"",Gedling,60,Nottingham - Gedling
16310575,2026-05-09 17:13:00+02,60,"",Nottingham,60,Nottingham - Gedling
16320428,2026-05-09 17:45:00+02,60,"",Gedling,60,Nottingham - Gedling
16340004,2026-05-09 18:28:00+02,60,"",Nottingham,60,Nottingham - Gedling
16349281,2026-05-09 19:00:00+02,60,"",Gedling,60,Nottingham - Gedling
16712040,2026-05-11 07:14:00+02,60,"",Nottingham,60,Nottingham - Gedling
16722400,2026-05-11 07:45:00+02,60,"",Gedling,60,Nottingham - Gedling
16736597,2026-05-11 08:11:00+02,60,"",Nottingham,60,Nottingham - Gedling
16751616,2026-05-11 08:48:00+02,60,"",Gedling,60,Nottingham - Gedling
16768471,2026-05-11 09:21:00+02,60,"",Nottingham,60,Nottingham - Gedling
16782004,2026-05-11 09:58:00+02,60,"",Gedling,60,Nottingham - Gedling
16797469,2026-05-11 10:33:00+02,60,"",Nottingham,60,Nottingham - Gedling
16814784,2026-05-11 11:05:00+02,60,"",Gedling,60,Nottingham - Gedling
16829559,2026-05-11 11:43:00+02,60,"",Nottingham,60,Nottingham - Gedling
16845551,2026-05-11 12:15:00+02,60,"",Gedling,60,Nottingham - Gedling
16861399,2026-05-11 12:53:00+02,60,"",Nottingham,60,Nottingham - Gedling
16875870,2026-05-11 13:25:00+02,60,"",Gedling,60,Nottingham - Gedling
16895653,2026-05-11 14:03:00+02,60,"",Nottingham,60,Nottingham - Gedling
16907823,2026-05-11 14:35:00+02,60,"",Gedling,60,Nottingham - Gedling
16927576,2026-05-11 15:13:00+02,60,"",Nottingham,60,Nottingham - Gedling
16938872,2026-05-11 15:45:00+02,60,"",Gedling,60,Nottingham - Gedling
16960750,2026-05-11 16:21:00+02,60,"",Nottingham,60,Nottingham - Gedling
16973105,2026-05-11 16:55:00+02,60,"",Gedling,60,Nottingham - Gedling
16990945,2026-05-11 17:33:00+02,60,"",Nottingham,60,Nottingham - Gedling
17002053,2026-05-11 18:05:00+02,60,"",Gedling,60,Nottingham - Gedling
17021030,2026-05-11 18:43:00+02,60,"",Nottingham,60,Nottingham - Gedling
17032074,2026-05-11 19:15:00+02,60,"",Gedling,60,Nottingham - Gedling
17044937,2026-05-11 19:43:00+02,60,"",Nottingham,60,Nottingham - Gedling
17052308,2026-05-11 20:15:00+02,60,"",Gedling,60,Nottingham - Gedling
17062684,2026-05-11 20:43:00+02,60,"",Nottingham,60,Nottingham - Gedling
17069896,2026-05-11 21:15:00+02,60,"",Gedling,60,Nottingham - Gedling
17078782,2026-05-11 21:43:00+02,60,"",Nottingham,60,Nottingham - Gedling
17161841,2026-05-12 07:51:00+02,60,"",Nottingham,60,Nottingham - Gedling
17174168,2026-05-12 08:28:00+02,60,"",Gedling,60,Nottingham - Gedling
17195256,2026-05-12 09:01:00+02,60,"",Nottingham,60,Nottingham - Gedling
17209476,2026-05-12 09:38:00+02,60,"",Gedling,60,Nottingham - Gedling
17225782,2026-05-12 10:13:00+02,60,"",Nottingham,60,Nottingham - Gedling
17238396,2026-05-12 10:45:00+02,60,"",Gedling,60,Nottingham - Gedling
17254241,2026-05-12 11:23:00+02,60,"",Nottingham,60,Nottingham - Gedling
17269105,2026-05-12 11:55:00+02,60,"",Gedling,60,Nottingham - Gedling
17286475,2026-05-12 12:33:00+02,60,"",Nottingham,60,Nottingham - Gedling
17301567,2026-05-12 13:05:00+02,60,"",Gedling,60,Nottingham - Gedling
17319981,2026-05-12 13:43:00+02,60,"",Nottingham,60,Nottingham - Gedling
17332855,2026-05-12 14:15:00+02,60,"",Gedling,60,Nottingham - Gedling
17348957,2026-05-12 14:53:00+02,60,"",Nottingham,60,Nottingham - Gedling
17367234,2026-05-12 15:25:00+02,60,"",Gedling,60,Nottingham - Gedling
17381397,2026-05-12 16:01:00+02,60,"",Nottingham,60,Nottingham - Gedling
17399536,2026-05-12 16:35:00+02,60,"",Gedling,60,Nottingham - Gedling
17415411,2026-05-12 17:12:00+02,60,"",Nottingham,60,Nottingham - Gedling
17429039,2026-05-12 17:45:00+02,60,"",Gedling,60,Nottingham - Gedling
17446108,2026-05-12 18:23:00+02,60,"",Nottingham,60,Nottingham - Gedling
17456688,2026-05-12 18:55:00+02,60,"",Gedling,60,Nottingham - Gedling
17568520,2026-05-13 06:31:00+02,60,"",Nottingham,60,Nottingham - Gedling
17575701,2026-05-13 07:02:00+02,60,"",Gedling,60,Nottingham - Gedling
17584906,2026-05-13 07:29:00+02,60,"",Nottingham,60,Nottingham - Gedling
17597646,2026-05-13 08:00:00+02,60,"",Gedling,60,Nottingham - Gedling
17613561,2026-05-13 08:31:00+02,60,"",Nottingham,60,Nottingham - Gedling
17629810,2026-05-13 09:08:00+02,60,"",Gedling,60,Nottingham - Gedling
17646148,2026-05-13 09:42:00+02,60,"",Nottingham,60,Nottingham - Gedling
17657358,2026-05-13 10:16:00+02,60,"",Gedling,60,Nottingham - Gedling
17672328,2026-05-13 10:53:00+02,60,"",Nottingham,60,Nottingham - Gedling
17690164,2026-05-13 11:25:00+02,60,"",Gedling,60,Nottingham - Gedling
17706486,2026-05-13 12:03:00+02,60,"",Nottingham,60,Nottingham - Gedling
17721827,2026-05-13 12:35:00+02,60,"",Gedling,60,Nottingham - Gedling
17736828,2026-05-13 13:13:00+02,60,"",Nottingham,60,Nottingham - Gedling
17755045,2026-05-13 13:45:00+02,60,"",Gedling,60,Nottingham - Gedling
17767031,2026-05-13 14:23:00+02,60,"",Nottingham,60,Nottingham - Gedling
17783657,2026-05-13 14:55:00+02,60,"",Gedling,60,Nottingham - Gedling
17801504,2026-05-13 15:33:00+02,60,"",Nottingham,60,Nottingham - Gedling
17816944,2026-05-13 16:05:00+02,60,"",Gedling,60,Nottingham - Gedling
17833188,2026-05-13 16:41:00+02,60,"",Nottingham,60,Nottingham - Gedling
17847588,2026-05-13 17:15:00+02,60,"",Gedling,60,Nottingham - Gedling
17864245,2026-05-13 17:53:00+02,60,"",Nottingham,60,Nottingham - Gedling
17878963,2026-05-13 18:25:00+02,60,"",Gedling,60,Nottingham - Gedling
17893558,2026-05-13 19:03:00+02,60,"",Nottingham,60,Nottingham - Gedling
17906874,2026-05-13 19:35:00+02,60,"",Gedling,60,Nottingham - Gedling
18198317,2026-05-14 14:05:00+02,60,"",Gedling,60,Nottingham - Gedling
18215982,2026-05-14 14:43:00+02,60,"",Nottingham,60,Nottingham - Gedling
18230547,2026-05-14 15:15:00+02,60,"",Gedling,60,Nottingham - Gedling
18249645,2026-05-14 15:53:00+02,60,"",Nottingham,60,Nottingham - Gedling
18263353,2026-05-14 16:25:00+02,60,"",Gedling,60,Nottingham - Gedling
18276252,2026-05-14 17:01:00+02,60,"",Nottingham,60,Nottingham - Gedling
18291788,2026-05-14 17:35:00+02,60,"",Gedling,60,Nottingham - Gedling
18308664,2026-05-14 18:13:00+02,60,"",Nottingham,60,Nottingham - Gedling
18323510,2026-05-14 18:45:00+02,60,"",Gedling,60,Nottingham - Gedling
18336074,2026-05-14 19:28:00+02,60,"",Nottingham,60,Nottingham - Gedling
18350327,2026-05-14 20:00:00+02,60,"",Gedling,60,Nottingham - Gedling
18362075,2026-05-14 20:28:00+02,60,"",Nottingham,60,Nottingham - Gedling
18434459,2026-05-15 06:01:00+02,60,"",Nottingham,60,Nottingham - Gedling
18438734,2026-05-15 06:32:00+02,60,"",Gedling,60,Nottingham - Gedling
18445432,2026-05-15 06:59:00+02,60,"",Nottingham,60,Nottingham - Gedling
18454870,2026-05-15 07:30:00+02,60,"",Gedling,60,Nottingham - Gedling
18466594,2026-05-15 08:01:00+02,60,"",Nottingham,60,Nottingham - Gedling
18483164,2026-05-15 08:38:00+02,60,"",Gedling,60,Nottingham - Gedling
18500825,2026-05-15 09:11:00+02,60,"",Nottingham,60,Nottingham - Gedling
18515389,2026-05-15 09:48:00+02,60,"",Gedling,60,Nottingham - Gedling
18534201,2026-05-15 10:23:00+02,60,"",Nottingham,60,Nottingham - Gedling
18547828,2026-05-15 10:55:00+02,60,"",Gedling,60,Nottingham - Gedling
18566413,2026-05-15 11:33:00+02,60,"",Nottingham,60,Nottingham - Gedling
18579598,2026-05-15 12:05:00+02,60,"",Gedling,60,Nottingham - Gedling
18597512,2026-05-15 12:43:00+02,60,"",Nottingham,60,Nottingham - Gedling
18610826,2026-05-15 13:15:00+02,60,"",Gedling,60,Nottingham - Gedling
18627116,2026-05-15 13:53:00+02,60,"",Nottingham,60,Nottingham - Gedling
18642213,2026-05-15 14:25:00+02,60,"",Gedling,60,Nottingham - Gedling
18657015,2026-05-15 15:03:00+02,60,"",Nottingham,60,Nottingham - Gedling
18672775,2026-05-15 15:35:00+02,60,"",Gedling,60,Nottingham - Gedling
18692176,2026-05-15 16:11:00+02,60,"",Nottingham,60,Nottingham - Gedling
18706078,2026-05-15 16:45:00+02,60,"",Gedling,60,Nottingham - Gedling
18722843,2026-05-15 17:23:00+02,60,"",Nottingham,60,Nottingham - Gedling
18733497,2026-05-15 17:55:00+02,60,"",Gedling,60,Nottingham - Gedling
18752948,2026-05-15 18:33:00+02,60,"",Nottingham,60,Nottingham - Gedling
18763549,2026-05-15 19:05:00+02,60,"",Gedling,60,Nottingham - Gedling
18882077,2026-05-16 06:59:00+02,60,"",Nottingham,60,Nottingham - Gedling
18882158,2026-05-16 07:30:00+02,60,"",Gedling,60,Nottingham - Gedling
18887579,2026-05-16 07:58:00+02,60,"",Nottingham,60,Nottingham - Gedling
18896024,2026-05-16 08:30:00+02,60,"",Gedling,60,Nottingham - Gedling
18905614,2026-05-16 08:56:00+02,60,"",Nottingham,60,Nottingham - Gedling
18915532,2026-05-16 09:30:00+02,60,"",Gedling,60,Nottingham - Gedling
18927766,2026-05-16 09:56:00+02,60,"",Nottingham,60,Nottingham - Gedling
18940635,2026-05-16 10:30:00+02,60,"",Gedling,60,Nottingham - Gedling
18958115,2026-05-16 11:13:00+02,60,"",Nottingham,60,Nottingham - Gedling
18971496,2026-05-16 11:45:00+02,60,"",Gedling,60,Nottingham - Gedling
18985155,2026-05-16 12:23:00+02,60,"",Nottingham,60,Nottingham - Gedling
19003016,2026-05-16 12:55:00+02,60,"",Gedling,60,Nottingham - Gedling
19019112,2026-05-16 13:33:00+02,60,"",Nottingham,60,Nottingham - Gedling
19029870,2026-05-16 14:05:00+02,60,"",Gedling,60,Nottingham - Gedling
19047500,2026-05-16 14:43:00+02,60,"",Nottingham,60,Nottingham - Gedling
19059631,2026-05-16 15:15:00+02,60,"",Gedling,60,Nottingham - Gedling
19076950,2026-05-16 15:53:00+02,60,"",Nottingham,60,Nottingham - Gedling
19089203,2026-05-16 16:25:00+02,60,"",Gedling,60,Nottingham - Gedling
19106685,2026-05-16 17:03:00+02,60,"",Nottingham,60,Nottingham - Gedling
19119346,2026-05-16 17:35:00+02,60,"",Gedling,60,Nottingham - Gedling
19134294,2026-05-16 18:13:00+02,60,"",Nottingham,60,Nottingham - Gedling
19145115,2026-05-16 18:45:00+02,60,"",Gedling,60,Nottingham - Gedling
19161490,2026-05-16 19:28:00+02,60,"",Nottingham,60,Nottingham - Gedling
19170768,2026-05-16 20:00:00+02,60,"",Gedling,60,Nottingham - Gedling
19180184,2026-05-16 20:28:00+02,60,"",Nottingham,60,Nottingham - Gedling
19513751,2026-05-18 07:14:00+02,60,"",Nottingham,60,Nottingham - Gedling
19523023,2026-05-18 07:45:00+02,60,"",Gedling,60,Nottingham - Gedling
19539492,2026-05-18 08:11:00+02,60,"",Nottingham,60,Nottingham - Gedling
19551863,2026-05-18 08:48:00+02,60,"",Gedling,60,Nottingham - Gedling
19566126,2026-05-18 09:21:00+02,60,"",Nottingham,60,Nottingham - Gedling
19582907,2026-05-18 09:58:00+02,60,"",Gedling,60,Nottingham - Gedling
19600137,2026-05-18 10:33:00+02,60,"",Nottingham,60,Nottingham - Gedling
19613694,2026-05-18 11:05:00+02,60,"",Gedling,60,Nottingham - Gedling
19632948,2026-05-18 11:43:00+02,60,"",Nottingham,60,Nottingham - Gedling
19644011,2026-05-18 12:15:00+02,60,"",Gedling,60,Nottingham - Gedling
19664138,2026-05-18 12:53:00+02,60,"",Nottingham,60,Nottingham - Gedling
19676021,2026-05-18 13:25:00+02,60,"",Gedling,60,Nottingham - Gedling
19696675,2026-05-18 14:03:00+02,60,"",Nottingham,60,Nottingham - Gedling
19708639,2026-05-18 14:35:00+02,60,"",Gedling,60,Nottingham - Gedling
19727618,2026-05-18 15:13:00+02,60,"",Nottingham,60,Nottingham - Gedling
19739492,2026-05-18 15:45:00+02,60,"",Gedling,60,Nottingham - Gedling
19758483,2026-05-18 16:21:00+02,60,"",Nottingham,60,Nottingham - Gedling
19771913,2026-05-18 16:55:00+02,60,"",Gedling,60,Nottingham - Gedling
19787439,2026-05-18 17:33:00+02,60,"",Nottingham,60,Nottingham - Gedling
19802849,2026-05-18 18:05:00+02,60,"",Gedling,60,Nottingham - Gedling
19819378,2026-05-18 18:43:00+02,60,"",Nottingham,60,Nottingham - Gedling
19830606,2026-05-18 19:15:00+02,60,"",Gedling,60,Nottingham - Gedling
19841967,2026-05-18 19:43:00+02,60,"",Nottingham,60,Nottingham - Gedling
19852120,2026-05-18 20:15:00+02,60,"",Gedling,60,Nottingham - Gedling
19861316,2026-05-18 20:43:00+02,60,"",Nottingham,60,Nottingham - Gedling
19869268,2026-05-18 21:15:00+02,60,"",Gedling,60,Nottingham - Gedling
19876995,2026-05-18 21:43:00+02,60,"",Nottingham,60,Nottingham - Gedling
19991206,2026-05-19 08:51:00+02,60,"",Nottingham,60,Nottingham - Gedling
20002955,2026-05-19 09:28:00+02,60,"",Gedling,60,Nottingham - Gedling
20018274,2026-05-19 10:03:00+02,60,"",Nottingham,60,Nottingham - Gedling
20034937,2026-05-19 10:35:00+02,60,"",Gedling,60,Nottingham - Gedling
20053307,2026-05-19 11:13:00+02,60,"",Nottingham,60,Nottingham - Gedling
20064643,2026-05-19 11:45:00+02,60,"",Gedling,60,Nottingham - Gedling
20081776,2026-05-19 12:23:00+02,60,"",Nottingham,60,Nottingham - Gedling
20096738,2026-05-19 12:55:00+02,60,"",Gedling,60,Nottingham - Gedling
20112848,2026-05-19 13:33:00+02,60,"",Nottingham,60,Nottingham - Gedling
20128954,2026-05-19 14:05:00+02,60,"",Gedling,60,Nottingham - Gedling
20146745,2026-05-19 14:43:00+02,60,"",Nottingham,60,Nottingham - Gedling
20159264,2026-05-19 15:15:00+02,60,"",Gedling,60,Nottingham - Gedling
20177152,2026-05-19 15:53:00+02,60,"",Nottingham,60,Nottingham - Gedling
20191704,2026-05-19 16:25:00+02,60,"",Gedling,60,Nottingham - Gedling
20206245,2026-05-19 17:01:00+02,60,"",Nottingham,60,Nottingham - Gedling
20221959,2026-05-19 17:35:00+02,60,"",Gedling,60,Nottingham - Gedling
20237083,2026-05-19 18:13:00+02,60,"",Nottingham,60,Nottingham - Gedling
20251682,2026-05-19 18:45:00+02,60,"",Gedling,60,Nottingham - Gedling
20270145,2026-05-19 19:28:00+02,60,"",Nottingham,60,Nottingham - Gedling
20280344,2026-05-19 20:00:00+02,60,"",Gedling,60,Nottingham - Gedling
20290905,2026-05-19 20:28:00+02,60,"",Nottingham,60,Nottingham - Gedling
20364567,2026-05-20 06:01:00+02,60,"",Nottingham,60,Nottingham - Gedling
20368299,2026-05-20 06:32:00+02,60,"",Gedling,60,Nottingham - Gedling
20377783,2026-05-20 06:59:00+02,60,"",Nottingham,60,Nottingham - Gedling
20384616,2026-05-20 07:30:00+02,60,"",Gedling,60,Nottingham - Gedling
20399228,2026-05-20 08:01:00+02,60,"",Nottingham,60,Nottingham - Gedling
20411883,2026-05-20 08:38:00+02,60,"",Gedling,60,Nottingham - Gedling
20432032,2026-05-20 09:11:00+02,60,"",Nottingham,60,Nottingham - Gedling
20444691,2026-05-20 09:48:00+02,60,"",Gedling,60,Nottingham - Gedling
20459992,2026-05-20 10:23:00+02,60,"",Nottingham,60,Nottingham - Gedling
20476589,2026-05-20 10:55:00+02,60,"",Gedling,60,Nottingham - Gedling
20492281,2026-05-20 11:33:00+02,60,"",Nottingham,60,Nottingham - Gedling
20508404,2026-05-20 12:05:00+02,60,"",Gedling,60,Nottingham - Gedling
20526127,2026-05-20 12:43:00+02,60,"",Nottingham,60,Nottingham - Gedling
20542666,2026-05-20 13:15:00+02,60,"",Gedling,60,Nottingham - Gedling
20555069,2026-05-20 13:53:00+02,60,"",Nottingham,60,Nottingham - Gedling
20572556,2026-05-20 14:25:00+02,60,"",Gedling,60,Nottingham - Gedling
20587853,2026-05-20 15:03:00+02,60,"",Nottingham,60,Nottingham - Gedling
20603116,2026-05-20 15:35:00+02,60,"",Gedling,60,Nottingham - Gedling
20619803,2026-05-20 16:11:00+02,60,"",Nottingham,60,Nottingham - Gedling
20636631,2026-05-20 16:45:00+02,60,"",Gedling,60,Nottingham - Gedling
20653141,2026-05-20 17:23:00+02,60,"",Nottingham,60,Nottingham - Gedling
20665078,2026-05-20 17:55:00+02,60,"",Gedling,60,Nottingham - Gedling
20684170,2026-05-20 18:33:00+02,60,"",Nottingham,60,Nottingham - Gedling
20693750,2026-05-20 19:05:00+02,60,"",Gedling,60,Nottingham - Gedling
20798528,2026-05-21 06:01:00+02,60,"",Nottingham,60,Nottingham - Gedling
20802066,2026-05-21 06:32:00+02,60,"",Gedling,60,Nottingham - Gedling
20807854,2026-05-21 06:59:00+02,60,"",Nottingham,60,Nottingham - Gedling
20817212,2026-05-21 07:30:00+02,60,"",Gedling,60,Nottingham - Gedling
20828724,2026-05-21 08:01:00+02,60,"",Nottingham,60,Nottingham - Gedling
20845552,2026-05-21 08:38:00+02,60,"",Gedling,60,Nottingham - Gedling
20864204,2026-05-21 09:11:00+02,60,"",Nottingham,60,Nottingham - Gedling
20877662,2026-05-21 09:48:00+02,60,"",Gedling,60,Nottingham - Gedling
20894593,2026-05-21 10:23:00+02,60,"",Nottingham,60,Nottingham - Gedling
20911183,2026-05-21 10:55:00+02,60,"",Gedling,60,Nottingham - Gedling
20925205,2026-05-21 11:33:00+02,60,"",Nottingham,60,Nottingham - Gedling
20941264,2026-05-21 12:05:00+02,60,"",Gedling,60,Nottingham - Gedling
20957959,2026-05-21 12:43:00+02,60,"",Nottingham,60,Nottingham - Gedling
20972297,2026-05-21 13:15:00+02,60,"",Gedling,60,Nottingham - Gedling
20989747,2026-05-21 13:53:00+02,60,"",Nottingham,60,Nottingham - Gedling
21004232,2026-05-21 14:25:00+02,60,"",Gedling,60,Nottingham - Gedling
21021337,2026-05-21 15:03:00+02,60,"",Nottingham,60,Nottingham - Gedling
21033562,2026-05-21 15:35:00+02,60,"",Gedling,60,Nottingham - Gedling
21052276,2026-05-21 16:11:00+02,60,"",Nottingham,60,Nottingham - Gedling
21068212,2026-05-21 16:45:00+02,60,"",Gedling,60,Nottingham - Gedling
21083328,2026-05-21 17:23:00+02,60,"",Nottingham,60,Nottingham - Gedling
21096687,2026-05-21 17:55:00+02,60,"",Gedling,60,Nottingham - Gedling
21109986,2026-05-21 18:33:00+02,60,"",Nottingham,60,Nottingham - Gedling
21126247,2026-05-21 19:05:00+02,60,"",Gedling,60,Nottingham - Gedling
21251826,2026-05-22 07:41:00+02,60,"",Nottingham,60,Nottingham - Gedling
21262794,2026-05-22 08:15:00+02,60,"",Gedling,60,Nottingham - Gedling
21280797,2026-05-22 08:41:00+02,60,"",Nottingham,60,Nottingham - Gedling
21294241,2026-05-22 09:18:00+02,60,"",Gedling,60,Nottingham - Gedling
21311025,2026-05-22 09:52:00+02,60,"",Nottingham,60,Nottingham - Gedling
21322897,2026-05-22 11:35:00+02,60,"",Gedling,60,Nottingham - Gedling
21373052,2026-05-22 12:13:00+02,60,"",Nottingham,60,Nottingham - Gedling
21385087,2026-05-22 12:45:00+02,60,"",Gedling,60,Nottingham - Gedling
21402285,2026-05-22 13:23:00+02,60,"",Nottingham,60,Nottingham - Gedling
21416467,2026-05-22 13:55:00+02,60,"",Gedling,60,Nottingham - Gedling
21433006,2026-05-22 14:33:00+02,60,"",Nottingham,60,Nottingham - Gedling
21448287,2026-05-22 15:05:00+02,60,"",Gedling,60,Nottingham - Gedling
21463934,2026-05-22 15:43:00+02,60,"",Nottingham,60,Nottingham - Gedling
21477008,2026-05-22 16:15:00+02,60,"",Gedling,60,Nottingham - Gedling
21494698,2026-05-22 16:51:00+02,60,"",Nottingham,60,Nottingham - Gedling
21505265,2026-05-22 17:25:00+02,60,"",Gedling,60,Nottingham - Gedling
21531031,2026-05-22 18:03:00+02,60,"",Nottingham,60,Nottingham - Gedling
21540769,2026-05-22 18:35:00+02,60,"",Gedling,60,Nottingham - Gedling
21556295,2026-05-22 19:13:00+02,60,"",Nottingham,60,Nottingham - Gedling
21567639,2026-05-22 19:45:00+02,60,"",Gedling,60,Nottingham - Gedling
21578629,2026-05-22 20:13:00+02,60,"",Nottingham,60,Nottingham - Gedling
21586038,2026-05-22 20:45:00+02,60,"",Gedling,60,Nottingham - Gedling
21595308,2026-05-22 21:13:00+02,60,"",Nottingham,60,Nottingham - Gedling
21601426,2026-05-22 21:45:00+02,60,"",Gedling,60,Nottingham - Gedling
21608939,2026-05-22 22:13:00+02,60,"",Nottingham,60,Nottingham - Gedling
21615097,2026-05-22 22:45:00+02,60,"",Gedling,60,Nottingham - Gedling
21621216,2026-05-22 23:13:00+02,60,"",Nottingham,60,Nottingham - Gedling
21626673,2026-05-22 23:45:00+02,60,"",Gedling,60,Nottingham - Gedling
21632856,2026-05-23 00:10:00+02,60,"",Nottingham,60,Nottingham - Gedling
21740597,2026-05-23 10:53:00+02,60,"",Nottingham,60,Nottingham - Gedling
21752922,2026-05-23 11:25:00+02,60,"",Gedling,60,Nottingham - Gedling
21770664,2026-05-23 12:03:00+02,60,"",Nottingham,60,Nottingham - Gedling
21781689,2026-05-23 12:35:00+02,60,"",Gedling,60,Nottingham - Gedling
21798747,2026-05-23 13:13:00+02,60,"",Nottingham,60,Nottingham - Gedling
21811037,2026-05-23 13:45:00+02,60,"",Gedling,60,Nottingham - Gedling
21827211,2026-05-23 14:23:00+02,60,"",Nottingham,60,Nottingham - Gedling
21839208,2026-05-23 14:55:00+02,60,"",Gedling,60,Nottingham - Gedling
21854126,2026-05-23 15:33:00+02,60,"",Nottingham,60,Nottingham - Gedling
21867359,2026-05-23 16:05:00+02,60,"",Gedling,60,Nottingham - Gedling
21885216,2026-05-23 16:43:00+02,60,"",Nottingham,60,Nottingham - Gedling
21897102,2026-05-23 17:15:00+02,60,"",Gedling,60,Nottingham - Gedling
21911467,2026-05-23 17:53:00+02,60,"",Nottingham,60,Nottingham - Gedling
21925846,2026-05-23 18:25:00+02,60,"",Gedling,60,Nottingham - Gedling
21938930,2026-05-23 18:58:00+02,60,"",Nottingham,60,Nottingham - Gedling
21949440,2026-05-23 19:30:00+02,60,"",Gedling,60,Nottingham - Gedling
21961710,2026-05-23 19:58:00+02,60,"",Nottingham,60,Nottingham - Gedling
21967825,2026-05-23 20:30:00+02,60,"",Gedling,60,Nottingham - Gedling
21975708,2026-05-23 20:58:00+02,60,"",Nottingham,60,Nottingham - Gedling
22062972,2026-05-24 09:31:00+02,60,"",Nottingham,60,Nottingham - Gedling
22068555,2026-05-24 10:00:00+02,60,"",Gedling,60,Nottingham - Gedling
22075204,2026-05-24 10:26:00+02,60,"",Nottingham,60,Nottingham - Gedling
22082170,2026-05-24 10:55:00+02,60,"",Gedling,60,Nottingham - Gedling
22090713,2026-05-24 11:26:00+02,60,"",Nottingham,60,Nottingham - Gedling
22097282,2026-05-24 11:55:00+02,60,"",Gedling,60,Nottingham - Gedling
22104371,2026-05-24 12:26:00+02,60,"",Nottingham,60,Nottingham - Gedling
22112867,2026-05-24 12:55:00+02,60,"",Gedling,60,Nottingham - Gedling
22119687,2026-05-24 13:26:00+02,60,"",Nottingham,60,Nottingham - Gedling
22127375,2026-05-24 13:55:00+02,60,"",Gedling,60,Nottingham - Gedling
22136553,2026-05-24 14:26:00+02,60,"",Nottingham,60,Nottingham - Gedling
22143155,2026-05-24 14:55:00+02,60,"",Gedling,60,Nottingham - Gedling
22151209,2026-05-24 15:26:00+02,60,"",Nottingham,60,Nottingham - Gedling
22159404,2026-05-24 15:55:00+02,60,"",Gedling,60,Nottingham - Gedling
22166506,2026-05-24 16:26:00+02,60,"",Nottingham,60,Nottingham - Gedling
22173470,2026-05-24 16:55:00+02,60,"",Gedling,60,Nottingham - Gedling
22181208,2026-05-24 17:26:00+02,60,"",Nottingham,60,Nottingham - Gedling
22188886,2026-05-24 17:55:00+02,60,"",Gedling,60,Nottingham - Gedling
22405164,2026-05-25 15:46:00+02,60,"",Nottingham,60,Nottingham - Gedling
22413562,2026-05-25 16:15:00+02,60,"",Gedling,60,Nottingham - Gedling
