id,datetime,route_name,direction,destination,line_name,description
13956652,2026-05-03 16:18:00+02,60,"",Streatham Station,60,Old Coulsdon - Croydon Town Centre - Thornton Heath Pond - Streatham Vale - Streatham Station
13979227,2026-05-03 17:29:00+02,60,"",Streatham Station,60,Old Coulsdon - Croydon Town Centre - Thornton Heath Pond - Streatham Vale - Streatham Station
13984513,2026-05-03 17:49:00+02,60,"",Old Coulsdon / Tudor Rose,60,Old Coulsdon - Croydon Town Centre - Thornton Heath Pond - Streatham Vale - Streatham Station
14001856,2026-05-03 19:18:00+02,60,"",Streatham Station,60,Old Coulsdon - Croydon Town Centre - Thornton Heath Pond - Streatham Vale - Streatham Station
14018400,2026-05-03 20:21:00+02,60,"",Streatham Station,60,Old Coulsdon - Croydon Town Centre - Thornton Heath Pond - Streatham Vale - Streatham Station
14022693,2026-05-03 20:40:00+02,60,"",Old Coulsdon / Tudor Rose,60,Old Coulsdon - Croydon Town Centre - Thornton Heath Pond - Streatham Vale - Streatham Station
14035120,2026-05-03 22:00:00+02,60,"",Streatham Station,60,Old Coulsdon - Croydon Town Centre - Thornton Heath Pond - Streatham Vale - Streatham Station
14049603,2026-05-03 22:54:00+02,60,"",Streatham Station,60,Old Coulsdon - Croydon Town Centre - Thornton Heath Pond - Streatham Vale - Streatham Station
14050460,2026-05-03 23:10:00+02,60,"",Old Coulsdon / Tudor Rose,60,Old Coulsdon - Croydon Town Centre - Thornton Heath Pond - Streatham Vale - Streatham Station
14061763,2026-05-04 00:15:00+02,60,"",Streatham Station,60,Old Coulsdon - Croydon Town Centre - Thornton Heath Pond - Streatham Vale - Streatham Station
14068774,2026-05-04 01:02:00+02,60,"",Streatham Station,60,Old Coulsdon - Croydon Town Centre - Thornton Heath Pond - Streatham Vale - Streatham Station
14069202,2026-05-04 01:10:00+02,60,"",Old Coulsdon / Tudor Rose,60,Old Coulsdon - Croydon Town Centre - Thornton Heath Pond - Streatham Vale - Streatham Station
14680471,2026-05-05 19:40:00+02,194,"",West Croydon Bus Station,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
14680527,2026-05-05 19:49:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
14680414,2026-05-05 19:52:55+02,194,"",West Croydon Bus Station,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
14698648,2026-05-05 20:54:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
14701563,2026-05-05 21:03:00+02,194,"",West Croydon Bus Station,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
14714609,2026-05-05 21:58:00+02,194,"",West Croydon Bus Station,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
14714798,2026-05-05 22:40:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
14734693,2026-05-05 23:31:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
14736029,2026-05-05 23:40:00+02,194,"",West Croydon Bus Station,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
14744091,2026-05-06 00:28:00+02,194,"",West Croydon Bus Station,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
14744166,2026-05-06 00:40:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
14752174,2026-05-06 01:26:00+02,194,"",Croydon (arriva),194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
14764673,2026-05-06 05:31:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
14764701,2026-05-06 06:00:00+02,194,"",West Croydon Bus Station,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
14773156,2026-05-06 06:47:00+02,194,"",West Croydon Bus Station,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
14773650,2026-05-06 07:03:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
14796336,2026-05-06 07:55:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
14801357,2026-05-06 08:03:00+02,194,"",West Croydon Bus Station,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
14840148,2026-05-06 09:26:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
14870613,2026-05-06 10:48:00+02,194,"",West Croydon Bus Station,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
14906525,2026-05-06 11:55:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
14907313,2026-05-06 12:14:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
14947964,2026-05-06 13:27:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
14951546,2026-05-06 13:36:00+02,194,"",West Croydon Bus Station,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
15207927,2026-05-07 06:50:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
15224041,2026-05-07 07:39:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
15231520,2026-05-07 07:54:00+02,194,"",West Croydon Bus Station,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
15266974,2026-05-07 09:06:00+02,194,"",West Croydon Bus Station,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
15269894,2026-05-07 09:13:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
15303695,2026-05-07 10:29:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
15308684,2026-05-07 10:36:00+02,194,"",West Croydon Bus Station,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
15339833,2026-05-07 11:43:00+02,194,"",West Croydon Bus Station,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
15340326,2026-05-07 12:02:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
15380611,2026-05-07 13:15:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
15383181,2026-05-07 13:24:00+02,194,"",West Croydon Bus Station,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
15414929,2026-05-07 14:31:00+02,194,"",West Croydon Bus Station,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
15415251,2026-05-07 14:47:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
15456500,2026-05-07 16:00:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
15459513,2026-05-07 16:07:00+02,194,"",West Croydon Bus Station,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
15492008,2026-05-07 17:22:00+02,194,"",West Croydon Bus Station,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
15496203,2026-05-07 17:30:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
15524803,2026-05-07 18:55:00+02,194,"",West Croydon Bus Station,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
15550299,2026-05-07 20:02:00+02,194,"",West Croydon Bus Station,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
15550812,2026-05-07 20:12:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
15573078,2026-05-07 21:14:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
15576017,2026-05-07 21:31:00+02,194,"",West Croydon Bus Station,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
15588041,2026-05-07 22:24:00+02,194,"",West Croydon Bus Station,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
15588491,2026-05-07 23:00:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
16030323,2026-05-08 22:24:00+02,194,"",West Croydon Bus Station,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
16030155,2026-05-08 23:00:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
16041081,2026-05-08 23:51:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
16042333,2026-05-09 00:00:00+02,194,"",West Croydon Bus Station,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
16050264,2026-05-09 00:46:00+02,194,"",West Croydon Bus Station,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
16051059,2026-05-09 01:00:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
16056757,2026-05-09 01:46:00+02,194,"",Croydon (arriva),194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
17151650,2026-05-12 07:17:00+02,194,"",West Croydon Bus Station,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
17151836,2026-05-12 07:26:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
17194057,2026-05-12 08:36:00+02,194,"",West Croydon Bus Station,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
17220301,2026-05-12 09:54:00+02,194,"",West Croydon Bus Station,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
17221774,2026-05-12 10:02:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
17257912,2026-05-12 11:15:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
17258835,2026-05-12 11:24:00+02,194,"",West Croydon Bus Station,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
17295083,2026-05-12 12:31:00+02,194,"",West Croydon Bus Station,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
17295491,2026-05-12 12:50:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
17330533,2026-05-12 14:03:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
17336308,2026-05-12 14:12:00+02,194,"",West Croydon Bus Station,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
17367138,2026-05-12 15:19:00+02,194,"",West Croydon Bus Station,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
17367554,2026-05-12 15:31:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
17405578,2026-05-12 16:48:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
17412310,2026-05-12 16:55:00+02,194,"",West Croydon Bus Station,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
17441549,2026-05-12 18:08:00+02,194,"",West Croydon Bus Station,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
17445018,2026-05-12 18:18:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
17474974,2026-05-12 19:34:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
17479488,2026-05-12 19:40:00+02,194,"",West Croydon Bus Station,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
17495697,2026-05-12 20:43:00+02,194,"",West Croydon Bus Station,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
17498589,2026-05-12 21:40:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
17523503,2026-05-12 22:33:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
17526409,2026-05-12 22:40:00+02,194,"",West Croydon Bus Station,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
17536180,2026-05-12 23:31:00+02,194,"",West Croydon Bus Station,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
17537698,2026-05-12 23:40:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
17547159,2026-05-13 00:29:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
17547943,2026-05-13 00:40:00+02,194,"",West Croydon Bus Station,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
17552905,2026-05-13 01:23:00+02,194,"",Croydon (arriva),194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
17580649,2026-05-13 06:38:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
17580494,2026-05-13 07:10:00+02,194,"",West Croydon Bus Station,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
17602239,2026-05-13 08:04:00+02,194,"",West Croydon Bus Station,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
17608095,2026-05-13 08:16:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
17648211,2026-05-13 09:30:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
17649290,2026-05-13 09:36:00+02,194,"",West Croydon Bus Station,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
17681614,2026-05-13 10:47:00+02,194,"",West Croydon Bus Station,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
17690091,2026-05-13 10:57:00+02,194,"",West Croydon Bus Station,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
17685240,2026-05-13 11:02:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
17689981,2026-05-13 11:14:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
17719519,2026-05-13 12:26:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
17725238,2026-05-13 12:36:00+02,194,"",West Croydon Bus Station,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
17758120,2026-05-13 13:43:00+02,194,"",West Croydon Bus Station,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
17758414,2026-05-13 14:02:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
17798024,2026-05-13 15:15:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
17799479,2026-05-13 15:22:00+02,194,"",West Croydon Bus Station,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
17834950,2026-05-13 16:33:00+02,194,"",West Croydon Bus Station,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
17836412,2026-05-13 16:42:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
17868925,2026-05-13 18:07:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
17897738,2026-05-13 19:27:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
17929929,2026-05-13 20:35:00+02,194,"",Croydon (arriva),194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
18041221,2026-05-14 08:13:00+02,194,"",West Croydon Bus Station,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
18077792,2026-05-14 09:31:00+02,194,"",West Croydon Bus Station,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
18081830,2026-05-14 09:38:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
18113155,2026-05-14 10:52:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
18119211,2026-05-14 11:00:00+02,194,"",West Croydon Bus Station,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
18148791,2026-05-14 12:07:00+02,194,"",West Croydon Bus Station,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
18155979,2026-05-14 12:26:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
18187651,2026-05-14 13:39:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
18192675,2026-05-14 13:48:00+02,194,"",West Croydon Bus Station,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
18226340,2026-05-14 14:55:00+02,194,"",West Croydon Bus Station,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
18226840,2026-05-14 15:09:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
18268231,2026-05-14 16:24:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
18272594,2026-05-14 16:31:00+02,194,"",West Croydon Bus Station,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
18308521,2026-05-14 17:54:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
18339209,2026-05-14 19:18:00+02,194,"",West Croydon Bus Station,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
18360810,2026-05-14 20:24:00+02,194,"",West Croydon Bus Station,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
18360953,2026-05-14 20:36:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
18379274,2026-05-14 21:34:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
18381977,2026-05-14 21:46:00+02,194,"",West Croydon Bus Station,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
18393720,2026-05-14 22:38:00+02,194,"",West Croydon Bus Station,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
18400437,2026-05-14 23:20:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
18414439,2026-05-15 00:10:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
18415046,2026-05-15 00:20:00+02,194,"",West Croydon Bus Station,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
18421660,2026-05-15 01:04:00+02,194,"",West Croydon Bus Station,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
18422801,2026-05-15 01:20:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
18426856,2026-05-15 02:06:00+02,194,"",Croydon (arriva),194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
18434320,2026-05-15 05:54:27+02,60,"",Streatham Station,60,Old Coulsdon - Croydon Town Centre - Thornton Heath Pond - Streatham Vale - Streatham Station
18434350,2026-05-15 05:55:00+02,60,"",Streatham Station,60,Old Coulsdon - Croydon Town Centre - Thornton Heath Pond - Streatham Vale - Streatham Station
18443660,2026-05-15 06:43:00+02,60,"",Streatham Station,60,Old Coulsdon - Croydon Town Centre - Thornton Heath Pond - Streatham Vale - Streatham Station
18446480,2026-05-15 06:55:00+02,60,"",Old Coulsdon / Tudor Rose,60,Old Coulsdon - Croydon Town Centre - Thornton Heath Pond - Streatham Vale - Streatham Station
18474525,2026-05-15 08:09:00+02,60,"",Streatham Station,60,Old Coulsdon - Croydon Town Centre - Thornton Heath Pond - Streatham Vale - Streatham Station
18512629,2026-05-15 09:36:00+02,60,"",Old Coulsdon / Tudor Rose,60,Old Coulsdon - Croydon Town Centre - Thornton Heath Pond - Streatham Vale - Streatham Station
18546407,2026-05-15 11:06:00+02,60,"",Streatham Station,60,Old Coulsdon - Croydon Town Centre - Thornton Heath Pond - Streatham Vale - Streatham Station
18897502,2026-05-16 08:24:00+02,60,"",Streatham Station,60,Old Coulsdon - Croydon Town Centre - Thornton Heath Pond - Streatham Vale - Streatham Station
18906738,2026-05-16 08:52:00+02,60,"",Old Coulsdon / Tudor Rose,60,Old Coulsdon - Croydon Town Centre - Thornton Heath Pond - Streatham Vale - Streatham Station
18931857,2026-05-16 10:04:00+02,60,"",Streatham Station,60,Old Coulsdon - Croydon Town Centre - Thornton Heath Pond - Streatham Vale - Streatham Station
18963233,2026-05-16 11:09:00+02,60,"",Streatham Station,60,Old Coulsdon - Croydon Town Centre - Thornton Heath Pond - Streatham Vale - Streatham Station
18966913,2026-05-16 11:23:00+02,60,"",Old Coulsdon / Tudor Rose,60,Old Coulsdon - Croydon Town Centre - Thornton Heath Pond - Streatham Vale - Streatham Station
19000884,2026-05-16 12:56:00+02,60,"",Streatham Station,60,Old Coulsdon - Croydon Town Centre - Thornton Heath Pond - Streatham Vale - Streatham Station
19040879,2026-05-16 14:16:00+02,60,"",Streatham Station,60,Old Coulsdon - Croydon Town Centre - Thornton Heath Pond - Streatham Vale - Streatham Station
19044686,2026-05-16 14:32:00+02,60,"",Old Coulsdon / Tudor Rose,60,Old Coulsdon - Croydon Town Centre - Thornton Heath Pond - Streatham Vale - Streatham Station
19084567,2026-05-16 16:06:00+02,60,"",Streatham Station,60,Old Coulsdon - Croydon Town Centre - Thornton Heath Pond - Streatham Vale - Streatham Station
19117060,2026-05-16 17:24:00+02,60,"",Streatham Station,60,Old Coulsdon - Croydon Town Centre - Thornton Heath Pond - Streatham Vale - Streatham Station
19123010,2026-05-16 17:42:00+02,60,"",Old Coulsdon / Tudor Rose,60,Old Coulsdon - Croydon Town Centre - Thornton Heath Pond - Streatham Vale - Streatham Station
19152308,2026-05-16 19:16:00+02,60,"",Streatham Station,60,Old Coulsdon - Croydon Town Centre - Thornton Heath Pond - Streatham Vale - Streatham Station
19181092,2026-05-16 20:27:00+02,60,"",Streatham Station,60,Old Coulsdon - Croydon Town Centre - Thornton Heath Pond - Streatham Vale - Streatham Station
19184070,2026-05-16 20:46:00+02,60,"",Old Coulsdon / Tudor Rose,60,Old Coulsdon - Croydon Town Centre - Thornton Heath Pond - Streatham Vale - Streatham Station
19201356,2026-05-16 22:00:00+02,60,"",Streatham Station,60,Old Coulsdon - Croydon Town Centre - Thornton Heath Pond - Streatham Vale - Streatham Station
19214473,2026-05-16 22:56:00+02,60,"",Streatham Station,60,Old Coulsdon - Croydon Town Centre - Thornton Heath Pond - Streatham Vale - Streatham Station
19215898,2026-05-16 23:10:00+02,60,"",Old Coulsdon / Tudor Rose,60,Old Coulsdon - Croydon Town Centre - Thornton Heath Pond - Streatham Vale - Streatham Station
19227435,2026-05-17 00:15:00+02,60,"",Streatham Station,60,Old Coulsdon - Croydon Town Centre - Thornton Heath Pond - Streatham Vale - Streatham Station
19236368,2026-05-17 01:05:00+02,60,"",Streatham Station,60,Old Coulsdon - Croydon Town Centre - Thornton Heath Pond - Streatham Vale - Streatham Station
19238628,2026-05-17 01:25:00+02,60,"",Old Coulsdon / Tudor Rose,60,Old Coulsdon - Croydon Town Centre - Thornton Heath Pond - Streatham Vale - Streatham Station
20373766,2026-05-20 06:50:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
20391503,2026-05-20 07:39:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
20397559,2026-05-20 07:54:00+02,194,"",West Croydon Bus Station,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
20429758,2026-05-20 09:06:00+02,194,"",West Croydon Bus Station,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
20433112,2026-05-20 09:13:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
20468974,2026-05-20 10:29:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
20472389,2026-05-20 10:36:00+02,194,"",West Croydon Bus Station,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
20502396,2026-05-20 11:43:00+02,194,"",West Croydon Bus Station,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
20503104,2026-05-20 12:02:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
20541694,2026-05-20 13:15:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
20545953,2026-05-20 13:24:00+02,194,"",West Croydon Bus Station,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
20585162,2026-05-20 14:31:00+02,194,"",West Croydon Bus Station,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
20585035,2026-05-20 14:47:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
20617384,2026-05-20 16:00:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
20621263,2026-05-20 16:07:00+02,194,"",West Croydon Bus Station,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
20842995,2026-05-21 07:42:00+02,60,"",Streatham Station,60,Old Coulsdon - Croydon Town Centre - Thornton Heath Pond - Streatham Vale - Streatham Station
20842493,2026-05-21 08:20:00+02,60,"",Old Coulsdon / Tudor Rose,60,Old Coulsdon - Croydon Town Centre - Thornton Heath Pond - Streatham Vale - Streatham Station
20885640,2026-05-21 09:49:00+02,60,"",Streatham Station,60,Old Coulsdon - Croydon Town Centre - Thornton Heath Pond - Streatham Vale - Streatham Station
22574266,2026-05-26 08:13:00+02,194,"",West Croydon Bus Station,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
22614091,2026-05-26 09:38:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
25716843,2026-06-03 07:26:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
25744654,2026-06-03 08:26:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
25749976,2026-06-03 08:36:00+02,194,"",West Croydon Bus Station,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
25788279,2026-06-03 09:54:00+02,194,"",West Croydon Bus Station,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
25788987,2026-06-03 10:02:00+02,194,"",Bell Green / Sainsbury's,194,Lower Sydenham - Clock House - Beckenham - West Wickham - West Croydon
