id,datetime,route_name,direction,destination,line_name,description
5542904,2026-04-11 23:59:00+02,127,"",Purley Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
5544971,2026-04-12 00:15:00+02,127,"",Tooting Broadway Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
5551145,2026-04-12 00:58:00+02,127,"",Mitcham Road / Tooting Broadway Stn,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
5554054,2026-04-12 01:15:00+02,127,"",Purley Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
5557868,2026-04-12 01:55:00+02,127,"",Croydon (metrobus),127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
5855255,2026-04-13 07:53:00+02,127,"",Purley Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
5855353,2026-04-13 08:18:00+02,127,"",Tooting Broadway Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
5891255,2026-04-13 09:38:00+02,127,"",Mitcham Road / Tooting Broadway Stn,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
5896515,2026-04-13 09:50:00+02,127,"",Purley Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
5930543,2026-04-13 11:00:00+02,127,"",Purley Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
5930740,2026-04-13 11:11:00+02,127,"",Tooting Broadway Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
5962395,2026-04-13 12:14:00+02,127,"",Mitcham Road / Tooting Broadway Stn,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
5964608,2026-04-13 12:25:00+02,127,"",Purley Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
5996792,2026-04-13 13:26:00+02,127,"",Purley Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
5997050,2026-04-13 13:34:00+02,127,"",Tooting Broadway Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
6028059,2026-04-13 14:37:00+02,127,"",Mitcham Road / Tooting Broadway Stn,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
6030669,2026-04-13 14:45:00+02,127,"",Purley Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
6064679,2026-04-13 15:53:00+02,127,"",Purley Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
6064921,2026-04-13 16:03:00+02,127,"",Tooting Broadway Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
6099635,2026-04-13 17:41:00+02,127,"",Purley Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
6156168,2026-04-13 18:57:00+02,127,"",Mitcham Road / Tooting Broadway Stn,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
6115004,2026-04-13 19:04:00+02,127,"",Purley Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
6153722,2026-04-13 19:09:00+02,127,"",Purley Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
6116244,2026-04-13 19:10:00+02,127,"",Tooting Broadway Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
6148139,2026-04-13 20:17:00+02,127,"",Croydon (metrobus),127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
6288369,2026-04-14 07:53:00+02,127,"",Mitcham Road / Tooting Broadway Stn,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
6288257,2026-04-14 08:23:00+02,127,"",Purley Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
6326053,2026-04-14 09:42:00+02,127,"",Purley Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
6326502,2026-04-14 09:53:00+02,127,"",Tooting Broadway Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
6360020,2026-04-14 11:05:00+02,127,"",Mitcham Road / Tooting Broadway Stn,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
6365857,2026-04-14 11:18:00+02,127,"",Purley Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
6396782,2026-04-14 12:19:00+02,127,"",Purley Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
6397323,2026-04-14 12:28:00+02,127,"",Tooting Broadway Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
6433064,2026-04-14 13:31:00+02,127,"",Mitcham Road / Tooting Broadway Stn,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
6433872,2026-04-14 13:41:00+02,127,"",Purley Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
6467241,2026-04-14 14:43:00+02,127,"",Purley Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
6470389,2026-04-14 14:51:00+02,127,"",Tooting Broadway Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
6503272,2026-04-14 15:56:00+02,127,"",Mitcham Road / Tooting Broadway Stn,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
6508285,2026-04-14 16:13:00+02,127,"",Purley Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
6551387,2026-04-14 17:31:00+02,127,"",Tooting Broadway Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
6543399,2026-04-14 17:33:00+02,127,"",Purley Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
6575726,2026-04-14 18:58:00+02,127,"",Purley Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
6598248,2026-04-14 20:14:00+02,127,"",Purley Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
6598296,2026-04-14 20:24:00+02,127,"",Tooting Broadway Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
6613036,2026-04-14 21:13:00+02,127,"",Mitcham Road / Tooting Broadway Stn,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
6615554,2026-04-14 21:30:00+02,127,"",Purley Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
6626948,2026-04-14 22:16:00+02,127,"",Purley Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
6629208,2026-04-14 22:30:00+02,127,"",Tooting Broadway Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
6639176,2026-04-14 23:13:00+02,127,"",Mitcham Road / Tooting Broadway Stn,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
6641472,2026-04-14 23:30:00+02,127,"",Purley Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
6650077,2026-04-15 00:14:00+02,127,"",Purley Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
6652913,2026-04-15 00:30:00+02,127,"",Tooting Broadway Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
6658289,2026-04-15 01:08:00+02,127,"",Mitcham Road / Tooting Broadway Stn,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
6658946,2026-04-15 01:15:00+02,127,"",Purley Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
6662545,2026-04-15 01:54:00+02,127,"",Croydon (metrobus),127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
6682303,2026-04-15 07:00:00+02,127,"",Tooting Broadway Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
6702024,2026-04-15 07:49:00+02,127,"",Mitcham Road / Tooting Broadway Stn,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
6709311,2026-04-15 08:03:00+02,127,"",Purley Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
6742674,2026-04-15 09:18:00+02,127,"",Purley Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
6746289,2026-04-15 09:30:00+02,127,"",Tooting Broadway Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
6781051,2026-04-15 10:51:00+02,127,"",Purley Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
6907067,2026-04-15 15:22:00+02,127,"",Tooting Broadway Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
6937599,2026-04-15 16:31:00+02,127,"",Mitcham Road / Tooting Broadway Stn,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
6943879,2026-04-15 16:46:00+02,127,"",Purley Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
6976439,2026-04-15 18:06:00+02,127,"",Purley Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
6983842,2026-04-15 18:15:00+02,127,"",Tooting Broadway Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
7010999,2026-04-15 19:29:00+02,127,"",Mitcham Road / Tooting Broadway Stn,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
7016284,2026-04-15 19:42:00+02,127,"",Purley Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
7034956,2026-04-15 20:45:00+02,127,"",Purley Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
7040329,2026-04-15 21:00:00+02,127,"",Tooting Broadway Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
7051687,2026-04-15 21:45:00+02,127,"",Mitcham Road / Tooting Broadway Stn,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
7054530,2026-04-15 22:00:00+02,127,"",Purley Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
7064726,2026-04-15 22:44:00+02,127,"",Purley Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
7067616,2026-04-15 23:00:00+02,127,"",Tooting Broadway Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
7075863,2026-04-15 23:40:00+02,127,"",Croydon (metrobus),127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
7161343,2026-04-16 08:09:00+02,127,"",Mitcham Road / Tooting Broadway Stn,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
7161443,2026-04-16 08:44:00+02,127,"",Purley Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
7192542,2026-04-16 10:04:00+02,127,"",Purley Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
7200662,2026-04-16 10:15:00+02,127,"",Tooting Broadway Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
7231057,2026-04-16 11:21:00+02,127,"",Mitcham Road / Tooting Broadway Stn,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
7233751,2026-04-16 11:29:00+02,127,"",Purley Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
7262288,2026-04-16 12:30:00+02,127,"",Purley Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
7264968,2026-04-16 12:39:00+02,127,"",Tooting Broadway Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
7346692,2026-04-16 16:24:00+02,127,"",Purley Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
7371120,2026-04-16 17:44:00+02,127,"",Purley Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
7373572,2026-04-16 17:53:00+02,127,"",Tooting Broadway Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
7410457,2026-04-16 19:08:00+02,127,"",Mitcham Road / Tooting Broadway Stn,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
7415029,2026-04-16 19:20:00+02,127,"",Purley Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
7433217,2026-04-16 20:30:00+02,127,"",Tooting Broadway,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
7570007,2026-04-17 08:23:00+02,403,"",Warlingham / Sainsbury's,403,Warlingham - Sanderstead - South Croydon - West Croydon
7570596,2026-04-17 09:06:00+02,403,"",West Croydon Bus Station,403,Warlingham - Sanderstead - South Croydon - West Croydon
7586176,2026-04-17 09:47:00+02,403,"",West Croydon Bus Station,403,Warlingham - Sanderstead - South Croydon - West Croydon
7592831,2026-04-17 09:59:00+02,403,"",Warlingham / Sainsbury's,403,Warlingham - Sanderstead - South Croydon - West Croydon
7608887,2026-04-17 10:41:00+02,403,"",West Croydon Bus Station,403,Warlingham - Sanderstead - South Croydon - West Croydon
7627929,2026-04-17 11:13:00+02,403,"",West Croydon Bus Station,403,Warlingham - Sanderstead - South Croydon - West Croydon
7630416,2026-04-17 11:23:00+02,403,"",Warlingham / Sainsbury's,403,Warlingham - Sanderstead - South Croydon - West Croydon
7645435,2026-04-17 12:05:00+02,403,"",West Croydon Bus Station,403,Warlingham - Sanderstead - South Croydon - West Croydon
7663727,2026-04-17 12:37:00+02,403,"",West Croydon Bus Station,403,Warlingham - Sanderstead - South Croydon - West Croydon
7669760,2026-04-17 12:47:00+02,403,"",Warlingham / Sainsbury's,403,Warlingham - Sanderstead - South Croydon - West Croydon
7689479,2026-04-17 13:29:00+02,403,"",West Croydon Bus Station,403,Warlingham - Sanderstead - South Croydon - West Croydon
7703558,2026-04-17 14:01:00+02,403,"",West Croydon Bus Station,403,Warlingham - Sanderstead - South Croydon - West Croydon
7706029,2026-04-17 14:11:00+02,403,"",Warlingham / Sainsbury's,403,Warlingham - Sanderstead - South Croydon - West Croydon
7721510,2026-04-17 14:53:00+02,403,"",West Croydon Bus Station,403,Warlingham - Sanderstead - South Croydon - West Croydon
7739515,2026-04-17 15:25:00+02,403,"",West Croydon Bus Station,403,Warlingham - Sanderstead - South Croydon - West Croydon
7743237,2026-04-17 15:35:00+02,403,"",Warlingham / Sainsbury's,403,Warlingham - Sanderstead - South Croydon - West Croydon
7762030,2026-04-17 16:24:00+02,403,"",West Croydon Bus Station,403,Warlingham - Sanderstead - South Croydon - West Croydon
7781617,2026-04-17 17:01:00+02,403,"",West Croydon Bus Station,403,Warlingham - Sanderstead - South Croydon - West Croydon
7784212,2026-04-17 17:10:00+02,403,"",Warlingham / Sainsbury's,403,Warlingham - Sanderstead - South Croydon - West Croydon
7801810,2026-04-17 18:00:00+02,403,"",West Croydon Bus Station,403,Warlingham - Sanderstead - South Croydon - West Croydon
7821745,2026-04-17 18:34:00+02,403,"",West Croydon Bus Station,403,Warlingham - Sanderstead - South Croydon - West Croydon
7825801,2026-04-17 18:46:00+02,403,"",Warlingham / Sainsbury's,403,Warlingham - Sanderstead - South Croydon - West Croydon
7839728,2026-04-17 19:36:00+02,403,"",West Croydon Bus Station,403,Warlingham - Sanderstead - South Croydon - West Croydon
7854753,2026-04-17 20:07:00+02,403,"",West Croydon Bus Station,403,Warlingham - Sanderstead - South Croydon - West Croydon
7859381,2026-04-17 20:25:00+02,403,"",Warlingham / Sainsbury's,403,Warlingham - Sanderstead - South Croydon - West Croydon
7868625,2026-04-17 21:04:00+02,403,"",West Croydon Bus Station,403,Warlingham - Sanderstead - South Croydon - West Croydon
8073094,2026-04-18 12:09:00+02,127,"",Mitcham Road / Tooting Broadway Stn,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
8067670,2026-04-18 12:34:00+02,127,"",Purley Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
8103761,2026-04-18 13:43:00+02,127,"",Purley Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
8107178,2026-04-18 13:56:00+02,127,"",Tooting Broadway Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
8132577,2026-04-18 15:19:00+02,127,"",Purley Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
8163638,2026-04-18 16:25:00+02,127,"",Purley Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
8163805,2026-04-18 16:32:00+02,127,"",Tooting Broadway Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
8193396,2026-04-18 17:37:00+02,127,"",Mitcham Road / Tooting Broadway Stn,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
8197148,2026-04-18 17:53:00+02,127,"",Purley Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
8223529,2026-04-18 18:58:00+02,127,"",Purley Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
8224374,2026-04-18 19:06:00+02,127,"",Tooting Broadway Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
8242031,2026-04-18 20:04:00+02,127,"",Mitcham Road / Tooting Broadway Stn,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
8244291,2026-04-18 20:14:00+02,127,"",Purley Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
8257567,2026-04-18 21:05:00+02,127,"",Purley Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
8259015,2026-04-18 21:15:00+02,127,"",Tooting Broadway Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
8270844,2026-04-18 21:59:00+02,127,"",Mitcham Road / Tooting Broadway Stn,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
8272207,2026-04-18 22:15:00+02,127,"",Purley Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
8282628,2026-04-18 22:59:00+02,127,"",Purley Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
8284790,2026-04-18 23:15:00+02,127,"",Tooting Broadway Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
8292394,2026-04-18 23:58:00+02,127,"",Mitcham Road / Tooting Broadway Stn,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
8296452,2026-04-19 00:15:00+02,127,"",Purley Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
8303070,2026-04-19 00:55:00+02,127,"",Croydon (metrobus),127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
8517121,2026-04-19 18:55:00+02,119,"",The Colonnades / Croydon Airport,119,"Bromley North & South - Hayes - Shirley - East, Central and South Croydon - Purley Way, Colonnades"
8514372,2026-04-19 21:36:00+02,119,"",Bromley North Station,119,"Bromley North & South - Hayes - Shirley - East, Central and South Croydon - Purley Way, Colonnades"
8526997,2026-04-19 22:24:00+02,119,"",Bromley North Station,119,"Bromley North & South - Hayes - Shirley - East, Central and South Croydon - Purley Way, Colonnades"
8528914,2026-04-19 22:41:00+02,119,"",The Colonnades / Croydon Airport,119,"Bromley North & South - Hayes - Shirley - East, Central and South Croydon - Purley Way, Colonnades"
8536099,2026-04-19 23:24:00+02,119,"",The Colonnades / Croydon Airport,119,"Bromley North & South - Hayes - Shirley - East, Central and South Croydon - Purley Way, Colonnades"
8537967,2026-04-19 23:40:00+02,119,"",Bromley North Station,119,"Bromley North & South - Hayes - Shirley - East, Central and South Croydon - Purley Way, Colonnades"
8546415,2026-04-20 00:22:00+02,119,"",Bromley North Station,119,"Bromley North & South - Hayes - Shirley - East, Central and South Croydon - Purley Way, Colonnades"
8546922,2026-04-20 00:29:00+02,119,"",The Colonnades / Croydon Airport,119,"Bromley North & South - Hayes - Shirley - East, Central and South Croydon - Purley Way, Colonnades"
8553200,2026-04-20 01:06:00+02,119,"",The Colonnades / Croydon Airport,119,"Bromley North & South - Hayes - Shirley - East, Central and South Croydon - Purley Way, Colonnades"
8553223,2026-04-20 01:25:00+02,119,"",Bromley North Station,119,"Bromley North & South - Hayes - Shirley - East, Central and South Croydon - Purley Way, Colonnades"
8556700,2026-04-20 02:05:00+02,119,"",Croydon (metrobus),119,"Bromley North & South - Hayes - Shirley - East, Central and South Croydon - Purley Way, Colonnades"
8608187,2026-04-20 07:53:00+02,127,"",Mitcham Road / Tooting Broadway Stn,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
8608280,2026-04-20 08:23:00+02,127,"",Purley Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
8643984,2026-04-20 09:42:00+02,127,"",Purley Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
8646556,2026-04-20 09:53:00+02,127,"",Tooting Broadway Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
8676320,2026-04-20 11:05:00+02,127,"",Mitcham Road / Tooting Broadway Stn,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
8689036,2026-04-20 11:18:00+02,127,"",Purley Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
8716640,2026-04-20 12:19:00+02,127,"",Purley Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
8721005,2026-04-20 12:28:00+02,127,"",Tooting Broadway Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
8751340,2026-04-20 13:31:00+02,127,"",Mitcham Road / Tooting Broadway Stn,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
8754904,2026-04-20 13:41:00+02,127,"",Purley Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
8783406,2026-04-20 14:43:00+02,127,"",Purley Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
8785162,2026-04-20 14:51:00+02,127,"",Tooting Broadway Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
8811123,2026-04-20 15:56:00+02,127,"",Mitcham Road / Tooting Broadway Stn,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
8822814,2026-04-20 16:13:00+02,127,"",Purley Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
8854958,2026-04-20 17:33:00+02,127,"",Purley Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
8859975,2026-04-20 17:42:00+02,127,"",Tooting Broadway Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
8889284,2026-04-20 18:57:00+02,127,"",Mitcham Road / Tooting Broadway Stn,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
8893160,2026-04-20 19:09:00+02,127,"",Purley Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
8920608,2026-04-20 20:22:00+02,127,"",Purley Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
8925637,2026-04-20 20:36:00+02,127,"",Tooting Broadway Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
8937863,2026-04-20 21:24:00+02,127,"",Croydon (metrobus),127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
8950733,2026-04-20 22:32:00+02,119,"",Bromley North Station,119,"Bromley North & South - Hayes - Shirley - East, Central and South Croydon - Purley Way, Colonnades"
8963358,2026-04-20 23:20:00+02,119,"",Bromley North Station,119,"Bromley North & South - Hayes - Shirley - East, Central and South Croydon - Purley Way, Colonnades"
8964956,2026-04-20 23:28:00+02,119,"",The Colonnades / Croydon Airport,119,"Bromley North & South - Hayes - Shirley - East, Central and South Croydon - Purley Way, Colonnades"
8973831,2026-04-21 00:11:00+02,119,"",The Colonnades / Croydon Airport,119,"Bromley North & South - Hayes - Shirley - East, Central and South Croydon - Purley Way, Colonnades"
8974960,2026-04-21 00:22:00+02,119,"",Bromley North Station,119,"Bromley North & South - Hayes - Shirley - East, Central and South Croydon - Purley Way, Colonnades"
8983778,2026-04-21 01:24:00+02,119,"",Bromley North Station,119,"Bromley North & South - Hayes - Shirley - East, Central and South Croydon - Purley Way, Colonnades"
8983936,2026-04-21 01:25:00+02,119,"",The Colonnades / Croydon Airport,119,"Bromley North & South - Hayes - Shirley - East, Central and South Croydon - Purley Way, Colonnades"
8986882,2026-04-21 02:01:00+02,119,"",Croydon (metrobus),119,"Bromley North & South - Hayes - Shirley - East, Central and South Croydon - Purley Way, Colonnades"
9020335,2026-04-21 07:11:00+02,127,"",Mitcham Road / Tooting Broadway Stn,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
9018869,2026-04-21 07:36:00+02,127,"",Purley Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
9044931,2026-04-21 08:35:00+02,127,"",Purley Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
9055410,2026-04-21 08:47:00+02,127,"",Tooting Broadway Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
9097980,2026-04-21 10:11:00+02,127,"",Mitcham Road / Tooting Broadway Stn,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
9103227,2026-04-21 10:23:00+02,127,"",Purley Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
9133407,2026-04-21 11:25:00+02,127,"",Purley Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
9137852,2026-04-21 11:33:00+02,127,"",Tooting Broadway Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
9162192,2026-04-21 12:47:00+02,127,"",Purley Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
9186231,2026-04-21 13:48:00+02,127,"",Purley Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
9192331,2026-04-21 13:56:00+02,127,"",Tooting Broadway Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
9221321,2026-04-21 14:59:00+02,127,"",Mitcham Road / Tooting Broadway Stn,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
9230350,2026-04-21 15:06:00+02,127,"",Purley Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
9258839,2026-04-21 16:25:00+02,127,"",Tooting Broadway Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
9288633,2026-04-21 17:44:00+02,127,"",Croydon (metrobus),127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
9358544,2026-04-21 18:42:00+02,119,"",The Colonnades / Croydon Airport,119,"Bromley North & South - Hayes - Shirley - East, Central and South Croydon - Purley Way, Colonnades"
9355448,2026-04-21 21:00:00+02,119,"",Bromley North Station,119,"Bromley North & South - Hayes - Shirley - East, Central and South Croydon - Purley Way, Colonnades"
9373469,2026-04-21 21:56:00+02,119,"",Bromley North Station,119,"Bromley North & South - Hayes - Shirley - East, Central and South Croydon - Purley Way, Colonnades"
9376991,2026-04-21 22:11:00+02,119,"",The Colonnades / Croydon Airport,119,"Bromley North & South - Hayes - Shirley - East, Central and South Croydon - Purley Way, Colonnades"
9386987,2026-04-21 22:55:00+02,119,"",The Colonnades / Croydon Airport,119,"Bromley North & South - Hayes - Shirley - East, Central and South Croydon - Purley Way, Colonnades"
9388348,2026-04-21 23:03:00+02,119,"",Bromley North Station,119,"Bromley North & South - Hayes - Shirley - East, Central and South Croydon - Purley Way, Colonnades"
9396896,2026-04-21 23:50:00+02,119,"",Bromley North Station,119,"Bromley North & South - Hayes - Shirley - East, Central and South Croydon - Purley Way, Colonnades"
9399079,2026-04-22 00:00:00+02,119,"",The Colonnades / Croydon Airport,119,"Bromley North & South - Hayes - Shirley - East, Central and South Croydon - Purley Way, Colonnades"
9407934,2026-04-22 00:42:00+02,119,"",The Colonnades / Croydon Airport,119,"Bromley North & South - Hayes - Shirley - East, Central and South Croydon - Purley Way, Colonnades"
9407968,2026-04-22 00:53:00+02,119,"",Bromley North Station,119,"Bromley North & South - Hayes - Shirley - East, Central and South Croydon - Purley Way, Colonnades"
9413010,2026-04-22 01:33:00+02,119,"",Bromley North Station,119,"Bromley North & South - Hayes - Shirley - East, Central and South Croydon - Purley Way, Colonnades"
9470366,2026-04-22 07:53:00+02,127,"",Mitcham Road / Tooting Broadway Stn,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
9470475,2026-04-22 08:23:00+02,127,"",Purley Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
9501473,2026-04-22 09:42:00+02,127,"",Purley Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
9508948,2026-04-22 09:53:00+02,127,"",Tooting Broadway Station,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
9539232,2026-04-22 11:05:00+02,127,"",Mitcham Road / Tooting Broadway Stn,127,Purley - Wallington - Carshalton - Mitcham - Tooting Broadway
